tconst	averageRating	numVotes
tt0022116	1.8	27
tt0022117	7.0	325
tt0022119	6.2	1042
tt0022120	5.1	165
tt0022121	6.6	237
tt0022123	6.0	20
tt0022125	7.8	2515
tt0022126	7.0	59
tt0022127	6.7	177
tt0022129	7.2	19
tt0022132	6.7	28
tt0022134	5.7	332
tt0022135	5.6	168
tt0022136	6.1	28
tt0022137	7.4	48
tt0022138	6.4	13
tt0022139	6.3	191
tt0022140	7.0	20
tt0022141	6.4	57
tt0022142	6.0	16
tt0022144	6.1	24
tt0022145	6.2	413
tt0022146	6.1	459
tt0022147	6.3	897
tt0022149	6.2	821
tt0022150	7.4	3777
tt0022151	7.2	578
tt0022152	6.2	163
tt0022153	7.2	2219
tt0022157	7.0	16
tt0022158	7.4	14071
tt0022159	5.4	71
tt0022160	6.2	406
tt0022161	5.1	135
tt0022162	6.6	11
tt0022164	6.2	524
tt0022165	5.2	29
tt0022167	5.4	27
tt0022168	7.4	25
tt0022169	6.7	23
tt0022172	5.4	460
tt0022173	6.1	368
tt0022174	6.3	58
tt0022176	4.8	21
tt0022177	5.6	286
tt0022178	6.4	200
tt0022179	4.8	36
tt0022180	5.6	253
tt0022181	5.4	142
tt0022182	4.8	32
tt0022183	7.6	3601
tt0022185	7.5	224
tt0022188	7.6	9
tt0022190	4.7	19
tt0022191	5.7	441
tt0022192	6.1	45
tt0022195	6.1	66
tt0022197	5.5	195
tt0022198	6.4	450
tt0022199	6.2	97
tt0022201	6.1	72
tt0022202	6.8	42
tt0022204	6.6	140
tt0022205	6.0	81
tt0022206	5.2	67
tt0022207	7.5	12
tt0022208	7.0	4346
tt0022209	5.8	62
tt0022211	5.9	125
tt0022214	6.8	151
tt0022215	6.8	247
tt0022216	7.8	17
tt0022217	6.5	34
tt0022218	5.6	17
tt0022219	6.0	30
tt0022223	6.0	508
tt0022225	6.2	51
tt0022226	5.9	55
tt0022227	7.1	1641
tt0022229	6.4	29
tt0022230	6.3	36
tt0022231	5.8	322
tt0022232	6.9	57
tt0022233	5.9	41
tt0022234	6.6	30
tt0022236	6.4	1354
tt0022238	7.3	1494
tt0022239	6.1	40
tt0022241	6.9	133
tt0022242	5.4	60
tt0022243	5.2	798
tt0022245	6.7	114
tt0022246	6.9	623
tt0022247	6.8	64
tt0022248	5.8	24
tt0022249	6.6	11
tt0022251	6.8	2746
tt0022252	5.6	30
tt0022254	6.0	979
tt0022257	6.5	106
tt0022259	6.4	293
tt0022261	6.1	149
tt0022262	6.3	79
tt0022263	6.6	26
tt0022264	6.5	1403
tt0022265	4.3	402
tt0022266	6.7	235
tt0022267	5.8	13
tt0022268	6.8	3312
tt0022270	4.7	30
tt0022273	6.3	293
tt0022274	6.5	205
tt0022276	6.9	2271
tt0022277	6.5	24
tt0022279	6.7	1318
tt0022280	6.9	18
tt0022283	5.4	98
tt0022284	5.8	54
tt0022285	6.3	240
tt0022286	7.6	22649
tt0022287	4.5	27
tt0022288	6.5	65
tt0022289	6.9	459
tt0022290	6.3	383
tt0022291	4.7	20
tt0022293	5.6	475
tt0022294	5.4	33
tt0022295	6.5	76
tt0022296	5.6	153
tt0022297	6.2	231
tt0022298	6.5	23
tt0022299	4.1	30
tt0022300	5.3	343
tt0022301	6.2	93
tt0022302	5.8	116
tt0022303	6.4	279
tt0022306	6.9	89
tt0022307	5.3	23
tt0022308	6.0	299
tt0022309	5.9	49
tt0022310	6.0	24
tt0022313	4.9	21
tt0022314	6.1	98
tt0022316	7.1	23
tt0022317	4.1	230
tt0022320	6.1	57
tt0022321	6.4	481
tt0022323	6.0	15
tt0022325	6.0	95
tt0022326	5.8	253
tt0022330	6.7	8
tt0022331	5.9	282
tt0022333	4.4	19
tt0022334	4.1	30
tt0022335	7.0	1836
tt0022336	5.7	126
tt0022337	6.5	18
tt0022338	6.4	29
tt0022339	6.8	249
tt0022343	7.0	121
tt0022346	7.0	16
tt0022351	5.4	27
tt0022352	5.1	142
tt0022353	5.8	403
tt0022355	5.9	46
tt0022356	5.7	104
tt0022357	6.3	1015
tt0022358	5.9	96
tt0022359	6.2	141
tt0022360	7.3	596
tt0022363	6.9	20
tt0022365	5.6	87
tt0022369	6.0	17
tt0022370	7.1	26
tt0022371	5.0	16
tt0022373	5.8	459
tt0022376	5.5	136
tt0022377	4.6	22
tt0022378	7.5	207
tt0022379	4.4	24
tt0022381	5.1	157
tt0022382	5.6	550
tt0022383	4.3	46
tt0022384	6.1	75
tt0022385	6.2	182
tt0022386	6.6	1100
tt0022387	4.9	210
tt0022391	5.1	165
tt0022392	5.6	70
tt0022393	3.6	20
tt0022394	3.8	30
tt0022395	5.7	3426
tt0022396	6.8	34
tt0022397	6.3	961
tt0022398	6.7	40
tt0022399	2.8	37
tt0022400	6.9	51
tt0022402	5.7	1167
tt0022403	6.8	2188
tt0022404	6.5	475
tt0022405	5.7	696
tt0022407	6.8	25
tt0022408	4.4	15
tt0022409	4.3	180
tt0022411	4.4	27
tt0022412	6.1	206
tt0022413	3.9	32
tt0022414	5.0	65
tt0022415	6.6	28
tt0022416	5.9	29
tt0022418	5.3	302
tt0022420	6.3	335
tt0022421	6.1	149
tt0022422	5.2	104
tt0022423	6.8	214
tt0022424	4.4	37
tt0022425	6.0	370
tt0022428	6.3	412
tt0022429	6.0	118
tt0022430	6.3	732
tt0022431	6.6	28
tt0022432	5.6	175
tt0022433	6.5	141
tt0022434	5.9	95
tt0022435	5.9	522
tt0022436	7.6	1996
tt0022437	5.9	232
tt0022439	6.8	28
tt0022440	6.0	367
tt0022441	7.1	237
tt0022442	7.6	65
tt0022443	6.7	71
tt0022444	6.3	264
tt0022448	6.3	127
tt0022449	5.5	110
tt0022450	5.7	51
tt0022451	6.5	36
tt0022452	6.1	91
tt0022453	6.3	1334
tt0022454	6.8	2359
tt0022456	5.2	56
tt0022457	3.5	11
tt0022458	7.4	6276
tt0022459	6.0	56
tt0022460	6.1	19
tt0022461	6.0	6
tt0022462	6.7	2461
tt0022463	6.0	243
tt0022464	5.7	40
tt0022466	7.3	65
tt0022468	6.3	85
tt0022469	6.5	872
tt0022470	5.0	132
tt0022471	6.8	67
tt0022472	6.4	87
tt0022473	6.2	27
tt0022475	4.9	32
tt0022476	5.2	53
tt0022478	5.7	562
tt0022479	5.6	136
tt0022480	7.2	27
tt0022481	5.6	157
tt0022484	5.7	290
tt0022485	7.1	1527
tt0022486	6.3	28
tt0022487	6.7	16
tt0022489	6.6	1574
tt0022491	5.4	153
tt0022493	6.2	38
tt0022494	6.0	83
tt0022495	6.2	1089
tt0022496	6.6	443
tt0022500	6.3	255
tt0022501	5.6	367
tt0022504	6.1	100
tt0022505	7.2	54
tt0022506	4.7	192
tt0022509	4.4	39
tt0022510	7.1	56
tt0022511	6.1	11
tt0022512	4.1	42
tt0022513	6.0	17
tt0022514	5.8	86
tt0022515	7.0	1118
tt0022517	6.6	452
tt0022520	6.6	70
tt0022523	5.9	284
tt0022525	5.6	104
tt0022528	5.2	195
tt0022531	6.7	98
tt0022535	6.1	141
tt0022536	6.7	122
tt0022537	6.0	183
tt0022538	5.6	38
tt0022539	6.8	30
tt0022543	6.4	90
tt0022545	5.3	39
tt0022546	3.6	13
tt0022549	6.0	78
tt0022550	7.4	3123
tt0022551	5.6	882
tt0022552	5.8	124
tt0022553	7.2	53
tt0022554	6.0	31
tt0022555	5.8	56
tt0022556	5.5	57
tt0022557	7.0	19
tt0022559	5.9	61
tt0022560	6.2	28
tt0022562	5.8	117
tt0022564	6.3	16
tt0022565	4.4	268
tt0022566	2.8	162
tt0022569	5.4	156
tt0022572	6.0	200
tt0022575	7.4	26
tt0022576	4.5	165
tt0022577	6.3	36
tt0022578	6.4	253
tt0022580	5.6	73
tt0022581	5.3	23
tt0022582	6.2	256
tt0022584	5.1	206
tt0022585	6.9	17
tt0022587	5.6	358
tt0022588	5.1	30
tt0022589	5.4	23
tt0022590	6.6	20
tt0022591	6.5	45
tt0022592	6.0	17
tt0022593	7.5	15
tt0022594	5.7	119
tt0022595	6.6	54
tt0022599	7.4	4873
tt0022601	5.6	29
tt0022603	5.9	73
tt0022604	6.5	173
tt0022605	6.5	14
tt0022606	6.3	12
tt0022608	5.7	16
tt0022609	5.1	44
tt0022610	6.1	130
tt0022611	6.7	98
tt0022612	7.0	127
tt0022613	6.7	323
tt0022614	6.0	422
tt0022615	6.6	506
tt0022616	5.8	16
tt0022618	4.7	64
tt0022619	6.1	325
tt0022620	6.0	73
tt0022622	6.8	18
tt0022624	6.5	100
tt0022625	6.3	16
tt0022626	7.4	2204
tt0022628	6.3	1245
tt0022630	7.3	1352
tt0022631	6.6	173
tt0022635	6.2	516
tt0022637	5.8	29
tt0022638	7.6	7
tt0022639	6.9	1256
tt0022641	6.3	752
tt0022644	6.4	174
tt0022645	6.5	118
tt0022646	5.9	40
tt0022647	6.7	1355
tt0022648	7.1	29
tt0022649	7.2	43
tt0022651	7.0	973
tt0022652	6.9	18
tt0022653	6.0	78
tt0022654	6.7	589
tt0022655	6.0	69
tt0022657	5.5	180
tt0022658	6.2	19
tt0022659	6.2	282
tt0022660	6.7	1403
tt0022661	5.4	46
tt0022662	5.3	92
tt0022663	6.0	325
tt0022666	6.6	190
tt0022667	6.7	295
tt0022668	6.7	341
tt0022669	6.8	230
tt0022670	6.7	232
tt0022671	6.7	199
tt0022672	7.1	387
tt0022673	5.6	89
tt0022674	5.5	121
tt0022675	6.6	277
tt0022676	6.1	868
tt0022678	5.6	56
tt0022679	5.0	170
tt0022681	5.6	675
tt0022682	5.9	262
tt0022684	5.0	31
tt0022685	6.5	1861
tt0022687	5.9	73
tt0022688	5.6	261
tt0022689	6.0	1497
tt0022690	7.6	235
tt0022691	6.3	12
tt0022692	4.7	63
tt0022693	4.9	10
tt0022694	6.8	1357
tt0022695	7.0	40
tt0022696	7.0	751
tt0022698	7.1	5479
tt0022699	6.3	269
tt0022700	6.4	1337
tt0022702	6.1	36
tt0022704	6.9	344
tt0022705	5.9	86
tt0022706	4.8	32
tt0022707	5.2	172
tt0022708	5.1	159
tt0022709	5.3	179
tt0022710	4.8	118
tt0022711	5.6	174
tt0022713	5.3	147
tt0022714	5.3	176
tt0022715	5.3	159
tt0022716	4.9	124
tt0022717	5.2	11
tt0022718	7.2	6083
tt0022722	4.3	13
tt0022724	6.9	75
tt0022725	7.5	1457
tt0022726	5.4	34
tt0022727	5.4	18
tt0022730	6.0	281
tt0022731	5.6	281
tt0022732	6.2	273
tt0022733	6.5	200
tt0022734	4.4	23
tt0022735	6.6	1844
tt0022737	7.0	881
tt0022741	5.5	152
tt0022742	6.5	20
tt0022746	6.4	136
tt0022747	5.2	12
tt0022748	5.4	346
tt0022749	6.2	19
tt0022750	6.1	22
tt0022751	6.2	486
tt0022752	6.8	32
tt0022753	6.2	1112
tt0022754	5.6	80
tt0022755	7.0	468
tt0022757	6.2	7
tt0022758	6.6	291
tt0022759	6.8	1478
tt0022761	7.5	282
tt0022762	5.7	130
tt0022763	7.1	29
tt0022765	6.2	122
tt0022766	5.2	8
tt0022768	7.5	69
tt0022769	6.8	81
tt0022770	6.0	58
tt0022771	6.1	10
tt0022773	6.5	82
tt0022774	5.5	109
tt0022775	6.8	1159
tt0022776	5.7	18
tt0022778	6.3	317
tt0022782	7.3	2404
tt0022784	5.9	352
tt0022785	5.3	30
tt0022786	6.6	223
tt0022787	7.7	1625
tt0022788	5.3	360
tt0022789	5.9	177
tt0022790	5.2	190
tt0022791	5.5	128
tt0022792	6.2	1428
tt0022793	6.9	28
tt0022794	6.2	71
tt0022796	6.4	830
tt0022797	7.4	21
tt0022798	6.0	16
tt0022799	6.0	165
tt0022800	6.2	145
tt0022801	5.1	24
tt0022802	6.7	1351
tt0022806	6.3	19
tt0022807	6.7	1742
tt0022810	6.5	127
tt0022811	3.5	39
tt0022812	6.8	49
tt0022813	4.8	21
tt0022814	6.3	776
tt0022815	6.1	175
tt0022816	6.6	16
tt0022817	6.2	424
tt0022818	6.1	13
tt0022819	5.5	62
tt0022820	6.8	23
tt0022821	4.8	129
tt0022822	6.6	39
tt0022824	5.8	176
tt0022826	5.4	62
tt0022827	6.4	4113
tt0022831	6.7	35
tt0022832	7.1	79
tt0022833	6.2	86
tt0022834	7.0	1843
tt0022835	7.6	15409
tt0022836	4.7	62
tt0022837	7.0	71
tt0022840	5.1	81
tt0022844	6.2	417
tt0022846	7.0	19
tt0022848	6.1	83
tt0022850	6.4	16
tt0022851	7.0	14
tt0022853	5.1	13
tt0022854	7.0	1110
tt0022855	4.0	12
tt0022856	6.7	67
tt0022859	6.9	28
tt0022860	6.2	21
tt0022861	4.2	17
tt0022863	6.5	148
tt0022864	6.0	144
tt0022866	5.4	43
tt0022867	6.6	2718
tt0022869	6.1	295
tt0022872	6.4	37
tt0022873	6.7	591
tt0022875	6.6	80
tt0022876	6.5	445
tt0022877	7.8	1883
tt0022878	6.4	10
tt0022879	6.4	6607
tt0022880	7.1	53
tt0022881	7.2	23
tt0022882	5.9	531
tt0022883	6.6	1872
tt0022884	5.0	68
tt0022885	6.8	11
tt0022886	5.3	74
tt0022888	6.4	137
tt0022890	5.8	289
tt0022892	6.2	23
tt0022893	6.1	29
tt0022894	6.2	17
tt0022895	5.7	67
tt0022896	6.1	35
tt0022897	6.5	722
tt0022898	5.4	9
tt0022899	7.3	3607
tt0022902	5.2	102
tt0022904	5.7	32
tt0022905	6.9	1594
tt0022907	6.1	41
tt0022908	5.6	16
tt0022909	5.4	21
tt0022910	5.9	50
tt0022913	7.8	49596
tt0022914	5.3	245
tt0022915	7.7	254
tt0022916	7.8	275
tt0022918	5.7	261
tt0022919	8.0	9
tt0022920	6.7	12
tt0022921	4.7	154
tt0022922	6.3	108
tt0022923	7.0	25
tt0022924	5.8	190
tt0022926	5.3	24
tt0022927	5.1	33
tt0022928	6.0	25
tt0022929	7.0	25
tt0022932	5.1	24
tt0022934	5.2	166
tt0022935	5.5	13
tt0022936	5.2	10
tt0022938	5.8	298
tt0022939	6.1	41
tt0022940	5.3	90
tt0022941	4.5	214
tt0022942	4.7	8
tt0022943	5.6	22
tt0022944	7.1	17
tt0022945	5.3	189
tt0022946	5.2	23
tt0022947	4.6	41
tt0022949	5.8	83
tt0022951	5.2	60
tt0022953	5.9	30
tt0022956	5.4	287
tt0022957	5.0	63
tt0022958	7.3	20473
tt0022959	5.8	20
tt0022960	5.4	261
tt0022961	6.1	507
tt0022962	6.3	371
tt0022963	7.6	11
tt0022964	5.8	99
tt0022965	7.2	20
tt0022966	6.8	44
tt0022967	6.7	106
tt0022968	5.5	26
tt0022969	5.2	19
tt0022970	7.0	282
tt0022971	6.2	632
tt0022973	5.4	48
tt0022974	7.5	16
tt0022975	4.2	17
tt0022976	6.2	49
tt0022977	6.0	41
tt0022978	6.3	76
tt0022979	6.2	885
tt0022981	5.4	757
tt0022982	5.3	30
tt0022984	5.6	64
tt0022986	6.0	50
tt0022987	6.4	652
tt0022988	6.3	107
tt0022989	4.4	64
tt0022990	6.8	798
tt0022991	5.8	1408
tt0022992	6.6	37
tt0022994	7.7	2520
tt0022995	5.3	66
tt0022999	5.8	185
tt0023000	5.4	55
tt0023002	6.0	586
tt0023003	7.5	86
tt0023004	5.9	19
tt0023005	6.0	89
tt0023006	7.3	53
tt0023007	6.6	666
tt0023008	6.1	33
tt0023010	5.6	65
tt0023011	5.6	64
tt0023013	6.0	275
tt0023014	4.5	51
tt0023015	5.8	14
tt0023017	5.0	22
tt0023020	5.5	26
tt0023022	5.8	71
tt0023023	3.0	8
tt0023024	7.0	14
tt0023025	5.0	43
tt0023026	7.7	283
tt0023027	7.5	13183
tt0023028	6.5	1322
tt0023029	6.1	31
tt0023030	5.6	73
tt0023031	6.2	40
tt0023033	7.4	54
tt0023034	5.7	245
tt0023035	3.2	53
tt0023036	6.8	71
tt0023037	7.3	6148
tt0023038	5.3	661
tt0023039	6.8	26
tt0023040	4.2	33
tt0023041	7.4	72
tt0023042	8.2	14177
tt0023043	5.2	218
tt0023044	5.5	203
tt0023045	6.4	377
tt0023046	7.0	178
tt0023047	6.6	14
tt0023048	6.3	60
tt0023049	6.9	2229
tt0023050	8.1	27
tt0023052	5.6	172
tt0023054	5.9	74
tt0023055	6.3	269
tt0023056	6.4	38
tt0023057	6.1	39
tt0023059	7.0	109
tt0023060	5.5	17
tt0023063	5.2	7
tt0023064	4.6	137
tt0023065	6.5	19
tt0023066	6.0	231
tt0023067	5.8	630
tt0023070	6.7	28
tt0023071	6.5	321
tt0023072	4.4	25
tt0023073	5.8	34
tt0023074	7.2	2501
tt0023075	4.8	8
tt0023077	6.7	19
tt0023078	6.6	80
tt0023080	3.2	35
tt0023082	6.5	476
tt0023083	5.6	51
tt0023084	5.5	139
tt0023085	6.4	10
tt0023088	6.5	590
tt0023089	4.7	233
tt0023090	4.7	177
tt0023091	6.9	60
tt0023092	5.2	196
tt0023093	6.4	561
tt0023096	5.4	145
tt0023097	7.0	497
tt0023098	5.3	38
tt0023100	6.8	15
tt0023101	6.5	1096
tt0023104	6.6	798
tt0023105	4.2	12
tt0023107	7.5	233
tt0023108	6.3	420
tt0023109	6.0	225
tt0023110	6.2	389
tt0023112	3.6	16
tt0023113	5.4	91
tt0023114	5.4	25
tt0023115	6.2	71
tt0023117	6.2	406
tt0023119	5.8	165
tt0023120	5.8	50
tt0023121	6.9	326
tt0023122	4.8	48
tt0023123	4.8	55
tt0023124	5.6	49
tt0023125	6.5	1091
tt0023128	5.6	98
tt0023129	5.4	131
tt0023130	5.4	39
tt0023131	5.6	28
tt0023132	6.7	590
tt0023135	5.4	38
tt0023137	6.8	41
tt0023138	7.2	31
tt0023139	6.5	528
tt0023140	5.8	64
tt0023141	7.7	23
tt0023142	6.4	95
tt0023144	5.7	79
tt0023145	5.6	345
tt0023147	5.9	75
tt0023148	5.6	14
tt0023149	6.8	75
tt0023150	5.1	47
tt0023151	6.4	810
tt0023152	6.1	22
tt0023153	5.7	521
tt0023154	6.0	99
tt0023155	5.2	147
tt0023157	6.2	550
tt0023158	7.5	4543
tt0023159	5.8	17
tt0023160	5.4	53
tt0023162	6.0	224
tt0023165	5.3	68
tt0023166	4.7	21
tt0023167	6.6	434
tt0023169	6.1	428
tt0023170	6.6	75
tt0023171	7.1	29
tt0023175	6.5	608
tt0023176	6.4	39
tt0023178	3.4	20
tt0023179	5.5	41
tt0023180	6.5	809
tt0023181	6.8	1267
tt0023183	5.6	64
tt0023184	6.1	30
tt0023185	5.9	148
tt0023186	5.8	71
tt0023187	6.4	252
tt0023189	8.4	9
tt0023190	6.5	276
tt0023191	5.5	56
tt0023194	6.2	3646
tt0023195	5.3	80
tt0023196	6.6	3883
tt0023197	5.8	47
tt0023198	6.9	599
tt0023199	6.0	19
tt0023201	6.5	23
tt0023202	6.5	1339
tt0023205	6.9	47
tt0023206	5.6	75
tt0023208	6.1	156
tt0023209	5.9	250
tt0023211	6.5	14
tt0023213	6.9	1863
tt0023214	6.5	398
tt0023215	7.3	817
tt0023216	6.6	547
tt0023217	6.4	540
tt0023218	5.7	88
tt0023220	6.8	25
tt0023221	4.9	178
tt0023222	6.4	62
tt0023224	6.2	10
tt0023225	6.8	1433
tt0023227	7.3	1680
tt0023228	6.6	196
tt0023229	5.4	125
tt0023230	6.0	591
tt0023231	6.2	28
tt0023232	5.6	179
tt0023235	6.8	118
tt0023236	4.1	1055
tt0023237	5.3	313
tt0023238	7.1	13657
tt0023239	5.0	7
tt0023240	7.2	567
tt0023241	7.1	1641
tt0023242	6.6	62
tt0023243	5.6	485
tt0023245	7.0	29485
tt0023247	4.4	162
tt0023249	6.3	5078
tt0023251	7.9	7915
tt0023252	5.9	83
tt0023253	5.9	334
tt0023254	4.5	16
tt0023255	6.3	45
tt0023256	6.2	55
tt0023257	7.4	77
tt0023260	6.2	36
tt0023261	6.8	460
tt0023262	5.4	275
tt0023264	6.9	26
tt0023265	6.6	86
tt0023266	6.7	1032
tt0023267	6.4	88
tt0023268	7.0	421
tt0023269	7.0	30
tt0023270	5.5	82
tt0023271	6.9	453
tt0023272	6.9	90
tt0023276	6.0	21
tt0023277	6.6	1615
tt0023278	6.6	494
tt0023279	5.8	83
tt0023283	6.6	48
tt0023284	6.5	925
tt0023285	5.7	5313
tt0023286	5.0	13
tt0023287	6.4	88
tt0023288	6.0	107
tt0023290	6.6	68
tt0023291	7.2	90
tt0023292	5.4	100
tt0023293	7.0	12628
tt0023294	6.4	39
tt0023297	5.2	30
tt0023298	3.8	34
tt0023299	5.4	51
tt0023300	6.1	458
tt0023302	6.8	207
tt0023303	7.1	2845
tt0023304	5.5	51
tt0023305	7.5	4296
tt0023308	7.6	16
tt0023309	5.2	62
tt0023311	6.3	159
tt0023312	7.2	2611
tt0023313	5.2	217
tt0023314	6.5	50
tt0023315	6.3	35
tt0023316	6.4	206
tt0023317	8.2	9
tt0023319	5.6	59
tt0023320	5.4	6
tt0023321	5.0	70
tt0023322	5.9	538
tt0023323	6.6	124
tt0023326	6.8	765
tt0023327	6.9	1378
tt0023328	7.5	75
tt0023331	6.8	104
tt0023332	6.4	30
tt0023333	5.3	225
tt0023334	5.8	176
tt0023335	6.5	817
tt0023336	5.9	33
tt0023337	4.8	289
tt0023338	7.0	198
tt0023340	6.9	50
tt0023342	5.9	357
tt0023343	5.8	38
tt0023344	6.3	84
tt0023345	7.5	723
tt0023346	6.2	28
tt0023347	5.0	50
tt0023348	4.5	188
tt0023349	6.1	1220
tt0023350	7.5	223
tt0023352	5.6	289
tt0023353	5.5	19
tt0023354	7.4	10
tt0023357	5.4	86
tt0023358	6.3	284
tt0023359	7.0	94
tt0023362	6.4	1802
tt0023364	5.1	254
tt0023365	6.0	97
tt0023366	3.9	36
tt0023367	4.9	26
tt0023368	6.8	59
tt0023369	6.9	2953
tt0023370	6.5	28
tt0023371	6.6	44
tt0023372	5.6	9
tt0023373	6.5	45
tt0023374	6.5	1147
tt0023376	7.0	89
tt0023377	7.3	178
tt0023378	6.8	32
tt0023379	6.4	84
tt0023380	6.6	50
tt0023381	4.8	58
tt0023382	7.2	4812
tt0023383	6.6	96
tt0023384	5.5	251
tt0023385	7.0	3481
tt0023386	5.4	72
tt0023388	5.4	98
tt0023391	3.4	18
tt0023393	6.8	207
tt0023394	6.2	1149
tt0023395	5.7	4764
tt0023396	5.5	717
tt0023397	5.9	239
tt0023398	7.5	84
tt0023399	5.8	57
tt0023401	6.1	44
tt0023402	5.5	17
tt0023404	6.1	46
tt0023406	5.2	181
tt0023407	6.3	244
tt0023408	6.1	122
tt0023409	6.0	96
tt0023410	6.6	569
tt0023411	6.8	104
tt0023412	6.3	55
tt0023413	5.5	108
tt0023415	4.5	52
tt0023416	5.4	85
tt0023417	6.8	153
tt0023419	5.9	91
tt0023421	5.5	25
tt0023422	7.1	2652
tt0023424	4.4	234
tt0023425	6.1	28
tt0023426	6.4	58
tt0023427	7.7	29697
tt0023428	5.7	12
tt0023433	5.7	81
tt0023435	6.6	15
tt0023436	6.6	37
tt0023437	5.8	15
tt0023439	7.3	1490
tt0023440	1.6	139
tt0023441	5.5	21
tt0023444	6.2	60
tt0023446	5.0	53
tt0023447	5.8	300
tt0023448	7.6	20
tt0023449	6.7	37
tt0023450	6.9	633
tt0023451	5.6	34
tt0023455	6.2	164
tt0023456	5.5	447
tt0023457	6.7	10
tt0023458	7.3	10046
tt0023459	5.9	105
tt0023460	5.6	230
tt0023461	5.4	13
tt0023463	5.8	11
tt0023464	6.4	847
tt0023465	6.4	146
tt0023466	5.2	17
tt0023467	7.6	26
tt0023469	5.8	613
tt0023470	6.8	2614
tt0023471	6.0	63
tt0023472	6.3	460
tt0023474	6.0	33
tt0023475	5.1	55
tt0023476	4.5	16
tt0023477	5.8	28
tt0023478	5.1	201
tt0023479	6.0	363
tt0023480	6.3	166
tt0023481	5.8	48
tt0023484	6.8	64
tt0023485	5.0	129
tt0023486	7.2	907
tt0023487	7.0	52
tt0023488	6.9	1512
tt0023490	5.9	63
tt0023491	6.8	1794
tt0023492	6.1	50
tt0023493	6.3	103
tt0023494	5.8	43
tt0023495	5.6	182
tt0023496	5.6	72
tt0023497	7.7	178
tt0023498	5.8	1128
tt0023499	6.3	20
tt0023500	5.1	42
tt0023501	5.5	41
tt0023502	7.0	20
tt0023506	5.8	17
tt0023507	6.6	393
tt0023508	6.7	22
tt0023509	6.3	16
tt0023510	2.9	18
tt0023512	5.4	65
tt0023513	6.7	84
tt0023514	5.9	184
tt0023516	5.9	82
tt0023517	7.1	29
tt0023518	5.9	15
tt0023519	7.8	11
tt0023520	5.2	219
tt0023521	6.7	58
tt0023522	5.5	35
tt0023523	5.6	813
tt0023524	5.7	151
tt0023525	6.4	535
tt0023526	6.0	127
tt0023527	6.7	175
tt0023528	5.0	252
tt0023529	6.0	391
tt0023530	6.6	14
tt0023531	5.9	133
tt0023532	7.3	16
tt0023533	7.6	22
tt0023535	7.3	43
tt0023537	6.9	522
tt0023539	6.1	43
tt0023541	4.8	9
tt0023542	3.8	8
tt0023543	5.3	12
tt0023545	6.1	410
tt0023547	5.4	88
tt0023548	6.5	56
tt0023549	5.3	235
tt0023551	7.0	8035
tt0023553	7.2	38
tt0023554	5.3	31
tt0023556	6.6	1523
tt0023558	6.1	16
tt0023560	5.8	439
tt0023562	6.7	49
tt0023563	7.9	13366
tt0023564	5.4	22
tt0023565	6.5	39
tt0023566	5.4	70
tt0023567	5.9	423
tt0023568	6.6	59
tt0023569	5.4	11
tt0023570	4.7	25
tt0023572	6.0	18
tt0023574	5.8	9
tt0023576	5.5	150
tt0023578	7.2	1574
tt0023579	6.7	15
tt0023580	6.7	175
tt0023581	6.3	736
tt0023582	6.2	1696
tt0023583	5.7	878
tt0023584	6.7	856
tt0023587	5.6	136
tt0023589	6.5	700
tt0023590	7.1	4247
tt0023591	5.4	155
tt0023592	3.9	36
tt0023593	6.1	98
tt0023594	6.4	1076
tt0023595	5.0	45
tt0023597	6.6	86
tt0023600	7.5	24
tt0023601	6.5	170
tt0023602	6.5	29
tt0023603	6.6	55
tt0023604	5.4	200
tt0023606	6.6	132
tt0023607	5.7	9
tt0023608	4.0	8
tt0023609	4.2	8
tt0023610	4.0	7
tt0023611	4.7	7
tt0023612	6.7	425
tt0023613	7.6	2429
tt0023614	5.8	44
tt0023615	5.7	350
tt0023616	4.6	43
tt0023618	6.8	8
tt0023619	6.3	16
tt0023620	6.9	125
tt0023621	5.5	54
tt0023622	7.9	15849
tt0023623	7.4	25
tt0023625	6.0	276
tt0023627	6.5	72
tt0023629	6.9	1275
tt0023630	6.8	9
tt0023631	5.5	462
tt0023634	7.9	6006
tt0023635	6.2	240
tt0023636	6.2	48
tt0023637	5.1	99
tt0023638	6.9	73
tt0023640	6.5	136
tt0023641	5.2	138
tt0023642	7.0	1157
tt0023645	6.8	450
tt0023646	6.4	159
tt0023649	7.4	20081
tt0023650	4.7	29
tt0023652	5.5	358
tt0023653	6.9	114
tt0023655	4.9	176
tt0023657	6.5	196
tt0023658	6.2	129
tt0023659	6.9	906
tt0023660	4.1	53
tt0023662	6.3	21
tt0023663	6.5	85
tt0023665	5.5	56
tt0023666	6.6	68
tt0023669	4.8	451
tt0023670	2.6	25
tt0023672	6.0	171
tt0023673	6.6	171
tt0023674	6.2	63
tt0023675	6.4	59
tt0023676	6.0	339
tt0023677	5.8	370
tt0023678	6.6	26
tt0023679	6.9	28
tt0023681	6.4	635
tt0023682	6.8	75
tt0023684	5.3	361
tt0023685	6.2	563
tt0023686	7.0	2547
tt0023687	6.2	40
tt0023688	5.3	108
tt0023689	4.6	21
tt0023690	6.4	17
tt0023691	6.5	128
tt0023692	6.1	70
tt0023693	6.0	62
tt0023694	6.2	11438
tt0023696	6.3	435
tt0023699	4.9	31
tt0023700	6.4	260
